id,label
10379,0.99981385
1038,0.9999819
10380,0.99992585
10381,2.453914e-06
10382,6.072253e-05
10383,7.7198064e-07
10384,0.99994314
10385,0.9997662
10386,0.00012268312
10387,0.9999571
10388,3.1668602e-05
10389,2.6235839e-05
1039,0.0005744825
10390,0.99999607
10391,0.0012758303
10392,0.00082020485
10393,5.0463546e-05
10394,8.592589e-05
10395,0.99997795
10396,0.99999106
10397,0.0010456707
10398,0.0019770965
10399,0.9999988
104,2.2149503e-07
1040,0.9999856
10400,0.9999881
10401,0.0008749053
10402,8.258944e-06
10403,0.9998816
10404,0.0076252655
10405,0.00011100212
10406,0.9951721
10407,9.181739e-06
10408,0.084199555
10409,0.9999777
1041,1.8770515e-05
10410,0.00065511983
10411,1.0997678e-06
10412,1.7395791e-06
10413,1.4513664e-06
10414,0.96302783
10415,0.9993437
10416,3.7462705e-05
10417,2.756985e-05
10418,3.0662082e-05
10419,0.99997234
1042,0.9553057
10420,0.9998332
10421,0.99996483
10422,0.99567586
10423,6.282433e-06
10424,2.6789877e-08
10425,0.99929893
10426,1.1173541e-06
10427,0.9995351
10428,0.98649955
10429,0.9999788
1043,3.239742e-06
10430,2.8329201e-05
10431,7.771517e-05
10432,0.99970335
10433,0.99992883
10434,0.999979
10435,7.081377e-06
10436,0.9999975
10437,9.67491e-05
10438,0.9999883
10439,1.6244476e-05
1044,0.9998684
10440,3.5959754e-05
10441,1.4097881e-06
10442,0.9999778
10443,0.99806124
10444,0.99990773
10445,0.99997866
10446,0.9999113
10447,0.9999995
10448,0.9998883
10449,0.9999857
1045,1.7535036e-06
10450,0.0018413145
10451,0.0006331773
10452,1.4141996e-05
10453,0.9993358
10454,9.476467e-06
10455,0.00036247444
10456,0.9662661
10457,0.0020198892
10458,0.9999926
10459,8.6870167e-10
1046,0.00055386295
10460,0.0018819253
10461,8.7362256e-05
10462,0.99999964
10463,0.00079717726
10464,0.9999651
10465,0.99999964
10466,0.9994649
10467,9.814573e-06
10468,9.578157e-05
10469,1.9198364e-05
1047,1.9698571e-05
10470,0.001022581
10471,9.6732465e-06
10472,6.195631e-05
10473,0.99999774
10474,0.9949732
10475,1.1743482e-05
10476,0.99987555
10477,0.0006943372
10478,0.999668
10479,0.999843
1048,0.9999336
10480,3.864997e-06
10481,1.0446748e-06
10482,9.1961e-05
10483,2.884858e-06
10484,0.9243967
10485,0.99981004
10486,0.0019211348
10487,0.99999857
10488,0.9996779
10489,1.6700773e-06
1049,1.1560243e-06
10490,0.9999832
10491,2.5954212e-05
10492,0.99971896
10493,9.2058634e-08
10494,0.99999833
10495,0.00039082606
10496,0.99999845
10497,0.9998814
10498,0.000103431514
10499,0.99989736
105,0.9999492
1050,6.6008884e-05
10500,0.99997485
10501,0.99999475
10502,0.99999976
10503,4.2275133e-07
10504,0.99999535
10505,0.99998224
10506,2.446055e-05
10507,0.27203265
10508,2.4136789e-05
10509,0.83234537
1051,0.0018599568
10510,0.0001894329
10511,0.00017638334
10512,3.5030702e-05
10513,3.3403132e-05
10514,0.9997669
10515,0.00010931911
10516,0.9999988
10517,0.9999398
10518,0.99983895
10519,0.00013024178
1052,0.999992
10520,0.9999168
10521,0.0004217144
10522,0.9998331
10523,0.9999944
10524,0.99983
10525,0.99110425
10526,0.99993587
10527,5.454679e-07
10528,5.0100898e-05
10529,4.6809684e-05
1053,0.9999467
10530,3.6460692e-06
10531,0.9999968
10532,9.662833e-07
10533,5.0532858e-08
10534,0.9997801
10535,2.0316877e-06
10536,4.875632e-05
10537,1.0
10538,6.0569095e-05
10539,7.064526e-05
1054,0.9999778
10540,0.99995947
10541,1.0
10542,0.99939287
10543,6.447565e-05
10544,0.0011948432
10545,4.26895e-05
10546,5.8836727e-06
10547,0.99969697
10548,0.9999832
10549,0.0006852346
1055,0.832069
10550,0.999972
10551,0.997285
10552,1.1807693e-05
10553,2.5371066e-05
10554,0.99998367
10555,4.508108e-05
10556,0.999469
10557,0.00012901536
10558,0.9996126
10559,0.99995804
1056,0.99919003
10560,9.0415575e-08
10561,0.99991715
10562,0.99999976
10563,0.99927026
10564,0.99999654
10565,0.9999565
10566,0.9999778
10567,0.99997747
10568,0.99986136
10569,0.99991035
1057,0.9999926
10570,0.98015034
10571,0.9999585
10572,0.00063187006
10573,0.00021382107
10574,0.9997944
10575,0.0003583109
10576,0.00018521585
10577,0.00045888883
10578,0.9999999
10579,0.9994591
1058,0.9999927
10580,0.99423933
10581,0.9998765
10582,5.10713e-06
10583,0.9999745
10584,0.9999262
10585,3.3258093e-05
10586,0.0007324597
10587,0.9999641
10588,0.99890137
10589,4.4973476e-05
1059,0.9999213
10590,0.00039132097
10591,0.99999964
10592,0.0056737885
10593,0.99994993
10594,0.99983656
10595,0.9999994
10596,1.8320963e-08
10597,4.1777013e-09
10598,0.9999919
10599,0.99999714
106,0.9999995
1060,5.257992e-05
10600,0.9999988
10601,0.9983753
10602,0.016604876
10603,6.591843e-05
10604,0.0021498974
10605,0.001264964
10606,0.99981123
10607,0.00012032472
10608,0.9994299
10609,0.9998616
1061,3.7956877e-05
10610,0.9999987
10611,5.9101544e-06
10612,0.99997747
10613,1.7534785e-05
10614,2.9454724e-05
10615,9.0194255e-05
10616,0.99998033
10617,3.3899903e-07
10618,3.1803644e-05
10619,3.4102162e-05
1062,0.0002087252
10620,0.999846
10621,9.2981945e-06
10622,0.85901344
10623,0.0008738796
10624,0.00078858
10625,0.99999535
10626,3.1971504e-07
10627,0.0003634653
10628,0.00012759908
10629,0.99998605
1063,0.0001239538
10630,0.0002479659
10631,2.811899e-05
10632,0.9996111
10633,0.9999746
10634,0.00021580987
10635,3.3184402e-05
10636,0.9998642
10637,0.0014127331
10638,2.9986226e-05
10639,0.9999163
1064,3.574191e-05
10640,0.9999908
10641,1.0
10642,0.9999367
10643,4.4308694e-05
10644,0.99989843
10645,0.9999993
10646,0.9996494
10647,0.00014542803
10648,0.9999989
10649,0.0001285833
1065,0.00019860794
10650,1.0505711e-05
10651,0.99988055
10652,0.00042934454
10653,2.7957036e-05
10654,0.0003278002
10655,1.922132e-05
10656,0.9999995
10657,6.1422215e-05
10658,0.9999082
10659,0.9999925
1066,0.9998523
10660,1.4906419e-05
10661,0.99992156
10662,0.9996136
10663,0.999977
10664,0.0005072001
10665,0.006003553
10666,0.99986386
10667,0.9999163
10668,1.5446294e-05
10669,6.521802e-06
1067,0.99996257
10670,4.9831806e-07
10671,2.2817628e-07
10672,2.4485946e-05
10673,0.9999976
10674,0.00011854401
10675,4.728756e-06
10676,3.2399118e-06
10677,0.0029734462
10678,0.0030122716
10679,0.0009317869
1068,0.9998882
10680,0.9954269
10681,6.222068e-05
10682,0.00010764807
10683,0.9999994
10684,0.9999988
10685,7.9525904e-05
10686,0.00060429255
10687,0.0002522608
10688,0.99998415
10689,0.99999905
1069,0.0005961035
10690,0.00012619811
10691,3.4857483e-05
10692,0.99999905
10693,2.1876103e-06
10694,0.00032215074
10695,0.99999976
10696,0.9987739
10697,0.99999976
10698,0.00014891784
10699,0.99979573
107,7.703598e-07
1070,0.9999957
10700,3.0282043e-05
10701,0.9999969
10702,0.9997849
10703,0.0008572224
10704,1.3198206e-06
10705,0.9999846
10706,0.99945456
10707,1.0
10708,0.00018097578
10709,0.99999964
1071,8.1285935e-07
10710,0.9897283
10711,0.00013639197
10712,0.9999958
10713,0.1540217
10714,0.9997836
10715,0.9999956
10716,0.0051793563
10717,0.99971396
10718,3.2265514e-05
10719,0.9998258
1072,0.9859818
10720,0.99992096
10721,8.6188746e-05
10722,0.0009091227
10723,0.99999094
10724,0.99999976
10725,0.9999223
10726,9.640673e-06
10727,6.581624e-05
10728,3.7799896e-06
10729,0.0004214857
1073,0.0002030799
10730,0.9999987
10731,0.9983656
10732,3.57108e-05
10733,0.99985135
10734,1.5063327e-05
10735,1.6518501e-07
10736,0.99993753
10737,0.000110792535
10738,0.99738616
10739,0.999736
1074,0.999977
10740,1.6163824e-05
10741,0.00041916175
10742,0.99861085
10743,0.9999863
10744,0.9999454
10745,0.01753148
10746,0.0001400437
10747,0.041364264
10748,3.6888616e-06
10749,0.00016452867
1075,0.9999974
10750,0.99999166
10751,1.37333955e-05
10752,0.99979955
10753,0.10924262
10754,2.1123647e-06
10755,0.9999567
10756,0.99999917
10757,3.3674e-05
10758,0.99999857
10759,1.4850873e-07
1076,3.9438106e-07
10760,1.7936925e-07
10761,0.027076827
10762,4.6061064e-05
10763,4.6744003e-06
10764,3.495565e-05
10765,0.99942255
10766,0.99997425
10767,0.9999981
10768,0.9996966
10769,0.99998915
1077,0.12645409
10770,0.9999982
10771,0.9999964
10772,0.9995209
10773,0.99991155
10774,1.6687889e-05
10775,0.0007894578
10776,0.0034270396
10777,1.0
10778,4.8600778e-06
10779,1.3700633e-06
1078,0.00015292676
10780,3.4753728e-07
10781,3.0391633e-05
10782,0.9999695
10783,2.320649e-06
10784,4.7693196e-05
10785,0.999992
10786,0.00033039768
10787,0.9999807
10788,0.9995739
10789,7.4694995e-05
1079,0.99999785
10790,4.130592e-05
10791,0.00042218296
10792,1.95384e-06
10793,4.4110743e-07
10794,0.99924636
10795,0.9999951
10796,0.006658657
10797,1.2009966e-06
10798,0.99972945
10799,6.5365152e-06
108,0.0043802294
1080,0.99998736
10800,0.06144427
10801,0.99997056
10802,0.00026591952
10803,3.623247e-06
10804,0.9999975
10805,0.69794047
10806,0.99935335
10807,0.00030361794
10808,0.99965096
10809,5.3476433e-05
1081,0.99999976
10810,0.002873203
10811,0.99999833
10812,4.9922887e-06
10813,3.479488e-05
10814,2.5319967e-08
10815,0.99209154
10816,1.1191628e-05
10817,2.579195e-07
10818,3.0244812e-06
10819,1.2528777e-05
1082,0.9999995
10820,0.99985516
10821,0.99998283
10822,0.0009966057
10823,4.015442e-05
10824,3.5016972e-05
10825,0.9998765
10826,0.9998722
10827,0.0001361569
10828,0.00087120046
10829,0.9994752
1083,0.9999939
10830,1.6954305e-08
10831,0.9998641
10832,0.99999714
10833,1.1705918e-06
10834,0.01335354
10835,2.2575414e-05
10836,0.95249337
10837,0.002615318
10838,0.9999926
10839,5.7526885e-09
1084,3.556547e-07
10840,2.169715e-05
10841,2.4885554e-05
10842,2.5502202e-05
10843,0.010940913
10844,0.9999927
10845,0.99973756
10846,5.6685087e-05
10847,0.9999933
10848,0.99996746
10849,4.088015e-05
1085,5.2176038e-05
10850,1.1720121e-05
10851,0.99991405
10852,0.021339476
10853,0.999974
10854,0.99994135
10855,0.99999094
10856,0.00043349926
10857,0.99995744
10858,0.9999858
10859,0.99999297
1086,0.99998677
10860,2.5540694e-06
10861,0.99993265
10862,1.207162e-05
10863,0.9999968
10864,0.3602473
10865,0.0001487742
10866,0.99980754
10867,2.8645638e-05
10868,2.0514633e-05
10869,0.9999312
1087,0.9999014
10870,0.0067685517
10871,0.00039119023
10872,0.9999839
10873,9.108442e-05
10874,0.009548421
10875,0.9999889
10876,0.99998736
10877,0.0004116781
10878,3.5652272e-05
10879,0.99998224
1088,2.8513384e-06
10880,3.3518138e-06
10881,0.99983835
10882,0.9969337
10883,0.99999917
10884,0.00044771432
10885,1.8729269e-06
10886,9.351641e-06
10887,0.0001313732
10888,0.9999945
10889,0.007570611
1089,0.9999989
10890,0.004129863
10891,6.1275855e-06
10892,0.99999666
10893,2.2075339e-05
10894,2.761499e-06
10895,0.99999213
10896,0.9999858
10897,0.98727554
10898,0.99876404
10899,0.9999713
109,0.9995758
1090,0.0009903555
10900,0.9992488
10901,0.00011965824
10902,0.9999894
10903,0.99999535
10904,0.9999943
10905,0.9999951
10906,0.0002013124
10907,0.9999702
10908,1.6800239e-05
10909,0.999979
1091,0.99994886
10910,0.00020583854
10911,0.99945873
10912,0.99967563
10913,0.008247916
10914,0.9999641
10915,4.089665e-06
10916,0.9999393
10917,2.315877e-05
10918,2.4771169e-05
10919,0.9999851
1092,0.00020129551
10920,0.9998549
10921,0.00027653202
10922,1.3976329e-06
10923,0.00029673547
10924,0.9999658
10925,1.0
10926,0.99998033
10927,0.0008223138
10928,1.9793857e-05
10929,0.99984026
1093,0.9829517
10930,0.9995584
10931,1.9661466e-05
10932,0.99998546
10933,2.7148258e-07
10934,3.748536e-05
10935,0.9999919
10936,0.9997911
10937,0.9999931
10938,9.897523e-05
10939,0.00013233934
1094,0.9999459
10940,0.99989057
10941,4.7334934e-06
10942,6.2982646e-05
10943,6.1762153e-06
10944,5.385104e-05
10945,4.9069854e-06
10946,0.99986756
10947,1.490892e-05
10948,0.99991655
10949,0.0001014213
1095,0.99994814
10950,0.0005068272
10951,0.99999964
10952,0.9996182
10953,0.0017256481
10954,0.9998066
10955,0.000174754
10956,1.1680052e-05
10957,0.99995625
10958,0.0005274274
10959,0.99790716
1096,0.99995065
10960,0.010670597
10961,0.9958281
10962,0.99953055
10963,0.9999107
10964,1.0403868e-06
10965,9.074398e-06
10966,0.9992342
10967,0.00022993621
10968,0.99997807
10969,0.0045763096
1097,7.478608e-06
10970,0.0002187604
10971,0.0007943306
10972,0.00035667827
10973,0.99987924
10974,0.99999
10975,0.0004562126
10976,0.9999728
10977,0.0064862254
10978,0.0016952179
10979,0.99669445
1098,0.0009887678
10980,5.7610587e-06
10981,0.74738765
10982,0.98849547
10983,0.9999993
10984,0.9999968
10985,0.9999889
10986,0.0001563205
10987,2.2254184e-05
10988,0.0027085065
10989,5.252426e-07
1099,4.41222e-05
10990,0.9999993
10991,9.0348425e-05
10992,8.594109e-06
10993,0.9999933
10994,0.9999968
10995,0.09958607
10996,1.0
10997,4.095632e-05
10998,0.99999034
10999,7.518311e-06
11,0.00012955953
110,0.99994063
1100,0.9999975
11000,0.004411726
11001,0.99989164
11002,0.9998367
11003,9.387189e-07
11004,0.00010574421
11005,0.9983339
11006,0.9987822
11007,0.9999964
11008,0.00048422092
11009,1.2350337e-06
1101,0.99998355
11010,0.99993336
11011,0.9999695
11012,0.9998709
11013,0.99948645
11014,0.99153465
11015,0.99998856
11016,0.99999964
11017,1.998606e-05
11018,0.00030619025
11019,0.9999999
1102,3.906414e-05
11020,0.99994457
11021,0.99881905
11022,2.7776832e-05
11023,0.99994254
11024,0.9999918
11025,1.4989934e-07
11026,0.00039968453
11027,0.99999046
11028,5.2899e-09
11029,0.9063968
1103,0.00031702846
11030,0.9999683
11031,4.3332648e-06
11032,0.00063800276
11033,0.99999833
11034,0.99997604
11035,0.9998969
11036,0.99800795
11037,0.99990034
11038,0.00012474922
11039,7.191006e-06
1104,0.0046961783
11040,4.3842985e-05
11041,0.9996563
11042,5.7076722e-05
11043,0.9999851
11044,0.99997747
11045,2.0770528e-06
11046,0.999998
11047,0.9999988
11048,0.9998447
11049,1.7963977e-05
1105,0.9999608
11050,0.99996734
11051,0.9806896
11052,3.2674302e-07
11053,0.99869233
11054,0.9996748
11055,0.0012867037
11056,9.272011e-06
11057,0.9997855
11058,0.028739924
11059,7.845001e-05
1106,0.99987996
11060,2.5111123e-05
11061,0.0017397949
11062,0.9999999
11063,0.9999919
11064,0.00018133437
11065,0.999982
11066,0.99999344
11067,5.6314297e-05
11068,5.787778e-08
11069,0.9999367
1107,0.0001009412
11070,0.9999682
11071,1.0
11072,5.3437943e-05
11073,0.0018603534
11074,0.0003730948
11075,1.08573195e-05
11076,0.0008117368
11077,4.4799683e-05
11078,0.0009679574
11079,0.9999784
1108,0.9999974
11080,0.9999987
11081,1.0
11082,2.1976239e-05
11083,0.9999902
11084,0.99996686
11085,0.9999974
11086,0.00056546484
11087,2.8356015e-05
11088,1.17145455e-05
11089,0.9997379
1109,8.6991495e-05
11090,0.9978556
11091,1.4335615e-07
11092,0.9999982
11093,0.9999975
11094,2.0519878e-05
11095,0.9999963
11096,0.9862846
11097,0.99998796
11098,8.053255e-08
11099,0.00016138461
111,0.9999243
1110,4.3773216e-05
11100,0.9999987
11101,0.99999905
11102,0.00046208725
11103,1.463391e-05
11104,0.9999958
11105,0.013498929
11106,0.00047923008
11107,0.99993813
11108,8.597777e-05
11109,0.0006736282
1111,1.2992338e-05
11110,1.7782116e-06
11111,0.9999701
11112,0.99882525
11113,5.3474443e-05
11114,0.9999783
11115,3.530753e-05
11116,0.9996551
11117,0.9995127
11118,7.1699346e-06
11119,5.7644123e-05
1112,5.8825335e-06
11120,0.07108036
11121,0.009687415
11122,2.321923e-05
11123,0.9999906
11124,0.000107683896
11125,0.9998005
11126,0.99999833
11127,2.0999978e-06
11128,0.9999913
11129,6.5974314e-06
1113,5.9156253e-08
11130,0.00048552247
11131,4.944098e-05
11132,0.99957234
11133,0.99998224
11134,0.9995459
11135,6.731392e-05
11136,0.0004059449
11137,5.3486274e-06
11138,0.99997103
11139,0.99042386
1114,0.99995434
11140,0.9999865
11141,0.9999424
11142,1.2865882e-05
11143,0.99999595
11144,0.0006174884
11145,0.9999943
11146,0.999987
11147,0.99999905
11148,0.99976
11149,0.9999387
1115,0.9999969
11150,5.3376174e-05
11151,0.9994054
11152,0.9999143
11153,0.9998882
11154,0.9999944
11155,0.9999962
11156,0.003526016
11157,0.99999475
11158,0.0002765228
11159,0.99998784
1116,0.9999443
11160,4.3880357e-07
11161,0.999071
11162,0.000269774
11163,7.871588e-05
11164,0.99999905
11165,0.99941516
11166,3.876551e-05
11167,2.836345e-05
11168,0.026717516
11169,0.9999981
1117,5.0264276e-05
11170,0.99999774
11171,1.4440585e-05
11172,2.7515243e-05
11173,0.9997547
11174,0.9999633
11175,0.9998343
11176,0.9999845
11177,1.7671871e-05
11178,0.99999964
11179,8.415118e-05
1118,4.337658e-05
11180,0.9999894
11181,0.99999547
11182,0.9999987
11183,5.4256812e-05
11184,0.00015816497
11185,1.9719802e-07
11186,0.16465539
11187,1.5358459e-05
11188,0.9999318
11189,0.9999901
1119,6.321521e-05
11190,6.6675566e-05
11191,0.9998615
11192,1.7445383e-06
11193,0.9999877
11194,0.9999981
11195,0.99990094
11196,0.0002283958
11197,4.7613826e-06
11198,9.10616e-06
11199,0.00086968386
112,0.99997616
1120,0.00065375667
11200,0.0002775251
11201,0.9999987
11202,0.99999106
11203,0.00012787229
11204,1.0
11205,0.9999546
11206,1.9998204e-05
11207,8.939552e-05
11208,0.99970347
11209,0.00015347384
1121,0.9999958
11210,0.9999969
11211,0.9894611
11212,0.99947256
11213,0.99918765
11214,1.6446022e-05
11215,2.9288105e-07
11216,8.03753e-05
11217,0.9999274
11218,0.9998331
11219,2.5817477e-05
1122,0.9999993
11220,2.2361307e-06
11221,3.3448381e-07
11222,0.99999857
11223,3.61097e-07
11224,0.9999989
11225,4.4655088e-05
11226,9.219218e-08
11227,0.99995613
11228,0.00057407387
11229,0.99985886
1123,3.0746323e-05
11230,0.99999046
11231,0.99999523
11232,0.99972266
11233,4.6490135e-05
11234,0.0025430298
11235,0.9998623
11236,0.0001882291
11237,0.9999932
11238,0.9999951
11239,0.9999521
1124,0.0003693334
11240,0.00030885646
11241,0.9983537
11242,0.99999774
11243,0.0002883086
11244,0.99999905
11245,0.00027224698
11246,0.88998395
11247,0.99998677
11248,0.9999999
11249,0.9998161
1125,6.559074e-05
11250,0.99999416
11251,0.9999894
11252,1.6293487e-05
11253,0.9999999
11254,0.99999654
11255,0.9970246
11256,4.8894403e-06
11257,3.901631e-06
11258,0.9999281
11259,0.00013905158
1126,6.3724506e-06
11260,7.219605e-06
11261,0.9996661
11262,0.9999994
11263,0.00022414928
11264,6.8827453e-06
11265,0.9975171
11266,5.8887413e-06
11267,0.0010524021
